classIDx,frame_idx,mean_score,std_score,min_score,max_score,normalized_mean,mean_new,max_normalized
92,61,-0.1747,0.03847,-0.28439,-0.12111,-0.05385,-0.12085,-0.00026
92,70,-0.1795,0.0261,-0.23312,-0.13395,-0.05865,-0.12085,-0.0131
92,51,-0.18037,0.03751,-0.26489,-0.13494,-0.05952,-0.12085,-0.01409
92,52,-0.17316,0.03037,-0.2412,-0.13612,-0.05231,-0.12085,-0.01527
92,54,-0.15853,0.02948,-0.24765,-0.12908,-0.03768,-0.12085,-0.00823
92,55,-0.16638,0.0277,-0.22966,-0.12094,-0.04553,-0.12085,-9e-05
93,51,-0.36908,0.04251,-0.46107,-0.33381,-0.14798,-0.2211,-0.11271
93,50,-0.37771,0.04154,-0.46252,-0.3326,-0.15661,-0.2211,-0.1115
93,49,-0.37959,0.04133,-0.46451,-0.33048,-0.15849,-0.2211,-0.10938
93,52,-0.37719,0.044,-0.46985,-0.34102,-0.15609,-0.2211,-0.11992
93,53,-0.373,0.04635,-0.46758,-0.32459,-0.1519,-0.2211,-0.10349
93,61,-0.37845,0.04623,-0.4715,-0.326,-0.15735,-0.2211,-0.1049
93,55,-0.37185,0.04385,-0.46317,-0.32484,-0.15075,-0.2211,-0.10374
93,56,-0.36653,0.04514,-0.45737,-0.31738,-0.14543,-0.2211,-0.09628
93,57,-0.36853,0.04712,-0.463,-0.30664,-0.14743,-0.2211,-0.08554
93,58,-0.36934,0.04713,-0.45804,-0.30363,-0.14824,-0.2211,-0.08253
93,59,-0.37767,0.04853,-0.47158,-0.30855,-0.15657,-0.2211,-0.08745
93,60,-0.37843,0.04773,-0.4715,-0.3086,-0.15733,-0.2211,-0.0875
93,62,-0.37957,0.04584,-0.47257,-0.31953,-0.15847,-0.2211,-0.09843
93,63,-0.37838,0.04601,-0.47045,-0.31931,-0.15728,-0.2211,-0.09821
93,64,-0.38256,0.04341,-0.46829,-0.32352,-0.16146,-0.2211,-0.10242
93,54,-0.37455,0.04874,-0.47161,-0.31637,-0.15345,-0.2211,-0.09527
94,68,-0.29022,0.03425,-0.3279,-0.22357,-0.12255,-0.16767,-0.0559
96,58,-0.10314,0.02118,-0.1322,-0.07833,-0.03465,-0.06849,-0.00984
96,57,-0.10194,0.0206,-0.1306,-0.08174,-0.03345,-0.06849,-0.01325
96,56,-0.10755,0.02146,-0.14776,-0.08731,-0.03906,-0.06849,-0.01882
96,55,-0.1127,0.02162,-0.15892,-0.09599,-0.04421,-0.06849,-0.0275
96,52,-0.11557,0.04107,-0.19737,-0.07776,-0.04708,-0.06849,-0.00927
96,9,-0.11122,0.02625,-0.13809,-0.0732,-0.04273,-0.06849,-0.00471
97,70,-0.30919,0.03218,-0.37328,-0.27548,-0.11692,-0.19227,-0.08321
97,71,-0.29246,0.03131,-0.35477,-0.25923,-0.10019,-0.19227,-0.06696
97,69,-0.28061,0.03088,-0.34083,-0.24446,-0.08834,-0.19227,-0.05219
97,68,-0.28952,0.03681,-0.35771,-0.24584,-0.09725,-0.19227,-0.05357
97,67,-0.28713,0.0413,-0.36715,-0.24286,-0.09486,-0.19227,-0.05059
97,72,-0.28829,0.04113,-0.36096,-0.24766,-0.09602,-0.19227,-0.05539
97,66,-0.30706,0.02784,-0.36542,-0.28002,-0.11479,-0.19227,-0.08775
97,65,-0.27224,0.0299,-0.33784,-0.2518,-0.07997,-0.19227,-0.05953
97,63,-0.28158,0.03077,-0.32935,-0.24124,-0.08931,-0.19227,-0.04897
97,64,-0.2659,0.02923,-0.30946,-0.23312,-0.07363,-0.19227,-0.04085
97,4,-0.2782,0.04026,-0.33901,-0.21897,-0.08593,-0.19227,-0.0267
97,5,-0.25764,0.02938,-0.31648,-0.2317,-0.06537,-0.19227,-0.03943
97,61,-0.26307,0.03466,-0.32093,-0.22253,-0.0708,-0.19227,-0.03026
97,55,-0.25291,0.02566,-0.301,-0.22423,-0.06064,-0.19227,-0.03196
97,62,-0.31031,0.03311,-0.35317,-0.26105,-0.11804,-0.19227,-0.06878
98,52,-0.20128,0.02574,-0.24414,-0.17229,-0.03652,-0.16476,-0.00753
98,1,-0.34737,0.03763,-0.40078,-0.31176,-0.18261,-0.16476,-0.147
98,2,-0.33924,0.04848,-0.41158,-0.28117,-0.17448,-0.16476,-0.11641
98,3,-0.31757,0.03764,-0.37489,-0.27124,-0.15281,-0.16476,-0.10648
98,4,-0.31727,0.03775,-0.37318,-0.28303,-0.15251,-0.16476,-0.11827
98,6,-0.31719,0.03638,-0.37366,-0.27527,-0.15243,-0.16476,-0.11051
98,7,-0.31612,0.03573,-0.37768,-0.27668,-0.15136,-0.16476,-0.11192
98,8,-0.31797,0.02919,-0.37409,-0.29034,-0.15321,-0.16476,-0.12558
98,5,-0.3211,0.04114,-0.39259,-0.28199,-0.15634,-0.16476,-0.11723
100,32,-0.20423,0.03926,-0.29061,-0.15055,-0.06704,-0.13719,-0.01336
100,34,-0.20642,0.03855,-0.29874,-0.14981,-0.06923,-0.13719,-0.01262
100,33,-0.20197,0.03826,-0.2925,-0.16309,-0.06478,-0.13719,-0.0259
100,31,-0.20637,0.03602,-0.28581,-0.15376,-0.06918,-0.13719,-0.01657
100,30,-0.19167,0.04162,-0.2889,-0.14164,-0.05448,-0.13719,-0.00445
100,62,-0.21639,0.03393,-0.28053,-0.16515,-0.0792,-0.13719,-0.02796
100,61,-0.2215,0.03805,-0.30997,-0.16825,-0.08431,-0.13719,-0.03106
100,60,-0.23505,0.0284,-0.29914,-0.1945,-0.09786,-0.13719,-0.05731
100,59,-0.24053,0.02798,-0.30036,-0.20662,-0.10334,-0.13719,-0.06943
100,58,-0.19876,0.03905,-0.27334,-0.15331,-0.06157,-0.13719,-0.01612
100,63,-0.21127,0.03843,-0.289,-0.15038,-0.07408,-0.13719,-0.01319
102,2,-0.33962,0.03812,-0.39446,-0.25848,-0.09964,-0.23998,-0.0185
103,5,-0.14341,0.02696,-0.1839,-0.1057,-0.05273,-0.09068,-0.01502
103,6,-0.12958,0.02905,-0.18841,-0.09404,-0.0389,-0.09068,-0.00336
103,7,-0.15097,0.03552,-0.23053,-0.11035,-0.06029,-0.09068,-0.01967
103,8,-0.14193,0.03377,-0.20431,-0.10701,-0.05125,-0.09068,-0.01633
103,10,-0.13795,0.03035,-0.1875,-0.09343,-0.04727,-0.09068,-0.00275
103,11,-0.13036,0.02187,-0.16088,-0.09522,-0.03968,-0.09068,-0.00454
103,9,-0.15435,0.03868,-0.22889,-0.10401,-0.06367,-0.09068,-0.01333
103,12,-0.14632,0.02622,-0.18553,-0.10054,-0.05564,-0.09068,-0.00986
103,16,-0.12712,0.02046,-0.16573,-0.0939,-0.03644,-0.09068,-0.00322
103,15,-0.14057,0.02316,-0.17623,-0.10225,-0.04989,-0.09068,-0.01157
103,14,-0.13153,0.02443,-0.17364,-0.0913,-0.04085,-0.09068,-0.00062
106,4,-0.19414,0.04952,-0.27701,-0.13732,-0.05787,-0.13627,-0.00105
106,17,-0.1777,0.02571,-0.2252,-0.14229,-0.04143,-0.13627,-0.00602
107,56,-0.36693,0.04023,-0.38075,-0.24623,-0.24079,-0.12614,-0.12009
107,14,-0.17935,0.04662,-0.25065,-0.12824,-0.05321,-0.12614,-0.0021
107,18,-0.17825,0.02168,-0.2126,-0.14343,-0.05211,-0.12614,-0.01729
107,26,-0.15776,0.03051,-0.22689,-0.12801,-0.03162,-0.12614,-0.00187
107,23,-0.2291,0.04298,-0.30242,-0.13188,-0.10296,-0.12614,-0.00574
107,21,-0.18612,0.02928,-0.23318,-0.13329,-0.05998,-0.12614,-0.00715
107,25,-0.15897,0.02833,-0.22919,-0.12985,-0.03283,-0.12614,-0.00371
108,49,-0.1657,0.0139,-0.18984,-0.14572,-0.02804,-0.13766,-0.00806
108,51,-0.19569,0.01057,-0.21226,-0.18113,-0.05803,-0.13766,-0.04347
108,10,-0.22556,0.02816,-0.28058,-0.19189,-0.0879,-0.13766,-0.05423
108,8,-0.22169,0.03705,-0.29368,-0.18425,-0.08403,-0.13766,-0.04659
108,7,-0.20254,0.03188,-0.2703,-0.17424,-0.06488,-0.13766,-0.03658
108,6,-0.20864,0.03053,-0.27363,-0.1786,-0.07098,-0.13766,-0.04094
108,4,-0.18221,0.02407,-0.23413,-0.1669,-0.04455,-0.13766,-0.02924
108,2,-0.185,0.03182,-0.24747,-0.15416,-0.04734,-0.13766,-0.0165
108,9,-0.2494,0.03358,-0.31828,-0.21801,-0.11174,-0.13766,-0.08035
108,1,-0.16535,0.02714,-0.21929,-0.14215,-0.02769,-0.13766,-0.00449
108,23,-0.22994,0.02657,-0.25338,-0.17525,-0.09228,-0.13766,-0.03759
108,21,-0.29337,0.03622,-0.35573,-0.25432,-0.15571,-0.13766,-0.11666
108,40,-0.24966,0.03398,-0.31304,-0.21839,-0.112,-0.13766,-0.08073
108,39,-0.22312,0.0361,-0.27634,-0.18334,-0.08546,-0.13766,-0.04568
108,38,-0.2364,0.04111,-0.30683,-0.18143,-0.09874,-0.13766,-0.04377
108,37,-0.25133,0.03513,-0.31384,-0.20935,-0.11367,-0.13766,-0.07169
108,36,-0.27448,0.03844,-0.34953,-0.23042,-0.13682,-0.13766,-0.09276
108,35,-0.22311,0.04096,-0.29038,-0.16677,-0.08545,-0.13766,-0.02911
108,34,-0.22305,0.04107,-0.29092,-0.16526,-0.08539,-0.13766,-0.0276
108,32,-0.20244,0.03516,-0.25457,-0.16031,-0.06478,-0.13766,-0.02265
108,30,-0.20481,0.03438,-0.26298,-0.17164,-0.06715,-0.13766,-0.03398
108,29,-0.22322,0.02499,-0.26953,-0.19437,-0.08556,-0.13766,-0.05671
108,28,-0.18464,0.02022,-0.21247,-0.14474,-0.04698,-0.13766,-0.00708
108,26,-0.19876,0.02652,-0.23847,-0.16042,-0.0611,-0.13766,-0.02276
108,33,-0.2319,0.04134,-0.30213,-0.18412,-0.09424,-0.13766,-0.04646
109,59,-0.31953,0.0461,-0.40141,-0.27093,-0.06228,-0.25725,-0.01368
109,21,-0.31059,0.0212,-0.35799,-0.27243,-0.05334,-0.25725,-0.01518
109,20,-0.30091,0.02615,-0.35183,-0.26076,-0.04366,-0.25725,-0.00351
110,151,-0.16748,0.02083,-0.20936,-0.13694,-0.04864,-0.11884,-0.0181
110,152,-0.17121,0.02038,-0.21033,-0.14497,-0.05237,-0.11884,-0.02613
110,153,-0.16636,0.01743,-0.1997,-0.14678,-0.04752,-0.11884,-0.02794
110,154,-0.17277,0.02018,-0.21204,-0.1437,-0.05393,-0.11884,-0.02486
110,157,-0.19338,0.01734,-0.22423,-0.16565,-0.07454,-0.11884,-0.04681
110,156,-0.19189,0.02116,-0.23679,-0.16308,-0.07305,-0.11884,-0.04424
110,158,-0.19176,0.01463,-0.22165,-0.17272,-0.07292,-0.11884,-0.05388
110,160,-0.17871,0.01454,-0.20873,-0.16036,-0.05987,-0.11884,-0.04152
110,150,-0.16581,0.01871,-0.20213,-0.1433,-0.04697,-0.11884,-0.02446
110,159,-0.17825,0.01599,-0.21139,-0.16135,-0.05941,-0.11884,-0.04251
110,155,-0.19353,0.02107,-0.23956,-0.16681,-0.07469,-0.11884,-0.04797
110,149,-0.16415,0.0201,-0.20309,-0.14091,-0.04531,-0.11884,-0.02207
110,147,-0.149,0.01964,-0.1866,-0.12117,-0.03016,-0.11884,-0.00233
110,146,-0.15265,0.02043,-0.19379,-0.13154,-0.03381,-0.11884,-0.0127
110,145,-0.1548,0.01918,-0.19443,-0.13531,-0.03596,-0.11884,-0.01647
110,144,-0.16943,0.02338,-0.21667,-0.14593,-0.05059,-0.11884,-0.02709
110,143,-0.16592,0.02679,-0.21543,-0.13647,-0.04708,-0.11884,-0.01763
110,142,-0.16806,0.02611,-0.21792,-0.14184,-0.04922,-0.11884,-0.023
110,140,-0.18313,0.00956,-0.19629,-0.16581,-0.06429,-0.11884,-0.04697
110,139,-0.18631,0.01357,-0.2022,-0.16425,-0.06747,-0.11884,-0.04541
110,138,-0.18019,0.01511,-0.20709,-0.15927,-0.06135,-0.11884,-0.04043
110,161,-0.18573,0.0167,-0.22273,-0.16325,-0.06689,-0.11884,-0.04441
110,137,-0.17425,0.01665,-0.20218,-0.15408,-0.05541,-0.11884,-0.03524
110,148,-0.1638,0.01823,-0.20291,-0.14503,-0.04496,-0.11884,-0.02619
110,162,-0.1818,0.01927,-0.21983,-0.152,-0.06296,-0.11884,-0.03316
110,164,-0.16733,0.0184,-0.20967,-0.15213,-0.04849,-0.11884,-0.03329
110,136,-0.16416,0.01736,-0.20255,-0.14609,-0.04532,-0.11884,-0.02725
110,185,-0.15927,0.03342,-0.22478,-0.1253,-0.04043,-0.11884,-0.00646
110,165,-0.15761,0.01487,-0.19277,-0.14668,-0.03877,-0.11884,-0.02784
110,163,-0.17027,0.0198,-0.20962,-0.142,-0.05143,-0.11884,-0.02316
110,135,-0.15903,0.02429,-0.2117,-0.13558,-0.04019,-0.11884,-0.01674
110,141,-0.15879,0.01214,-0.18415,-0.14231,-0.03995,-0.11884,-0.02347
110,133,-0.16983,0.02281,-0.22149,-0.14565,-0.05099,-0.11884,-0.02681
110,88,-0.15344,0.01473,-0.18308,-0.14187,-0.0346,-0.11884,-0.02303
110,87,-0.16036,0.01209,-0.18377,-0.14575,-0.04152,-0.11884,-0.02691
110,86,-0.15393,0.02698,-0.2061,-0.12457,-0.03509,-0.11884,-0.00573
110,85,-0.15685,0.0191,-0.19687,-0.13636,-0.03801,-0.11884,-0.01752
110,84,-0.16198,0.01855,-0.18488,-0.13868,-0.04314,-0.11884,-0.01984
110,83,-0.16161,0.01918,-0.1941,-0.14018,-0.04277,-0.11884,-0.02134
110,82,-0.16282,0.02206,-0.19224,-0.13691,-0.04398,-0.11884,-0.01807
110,81,-0.16386,0.02657,-0.19559,-0.12686,-0.04502,-0.11884,-0.00802
110,134,-0.16112,0.02362,-0.20987,-0.13814,-0.04228,-0.11884,-0.0193
110,89,-0.14133,0.01491,-0.16853,-0.12629,-0.02249,-0.11884,-0.00745
110,132,-0.15609,0.02102,-0.20425,-0.13311,-0.03725,-0.11884,-0.01427
110,131,-0.14533,0.02276,-0.1971,-0.11996,-0.02649,-0.11884,-0.00112
110,124,-0.16194,0.0213,-0.19234,-0.12679,-0.0431,-0.11884,-0.00795
110,119,-0.14159,0.01511,-0.17594,-0.12648,-0.02275,-0.11884,-0.00764
110,120,-0.14219,0.01435,-0.1626,-0.12198,-0.02335,-0.11884,-0.00314
110,117,-0.13797,0.01482,-0.17284,-0.12455,-0.01913,-0.11884,-0.00571
111,140,-0.19014,0.033,-0.27325,-0.15036,-0.04279,-0.14735,-0.00301
111,139,-0.18874,0.03137,-0.27166,-0.15753,-0.04139,-0.14735,-0.01018
111,120,-0.20447,0.03129,-0.2536,-0.1524,-0.05712,-0.14735,-0.00505
111,190,-0.21093,0.03034,-0.25846,-0.14857,-0.06358,-0.14735,-0.00122
111,191,-0.22773,0.03069,-0.28546,-0.16584,-0.08038,-0.14735,-0.01849
111,192,-0.22609,0.04925,-0.33195,-0.15303,-0.07874,-0.14735,-0.00568
111,193,-0.23168,0.04272,-0.31234,-0.17296,-0.08433,-0.14735,-0.02561
111,197,-0.20279,0.04586,-0.29293,-0.14862,-0.05544,-0.14735,-0.00127
111,199,-0.23157,0.02722,-0.27074,-0.16473,-0.08422,-0.14735,-0.01738
111,205,-0.27411,0.04844,-0.36071,-0.21289,-0.12676,-0.14735,-0.06554
111,164,-0.21781,0.04937,-0.35147,-0.16834,-0.07046,-0.14735,-0.02099
111,169,-0.19366,0.04245,-0.27857,-0.1478,-0.04631,-0.14735,-0.00045
111,33,-0.19277,0.03948,-0.28306,-0.14861,-0.04542,-0.14735,-0.00126
111,47,-0.29935,0.03021,-0.36485,-0.265,-0.152,-0.14735,-0.11765
111,48,-0.25205,0.03555,-0.32863,-0.20456,-0.1047,-0.14735,-0.05721
111,57,-0.18628,0.02134,-0.22975,-0.15587,-0.03893,-0.14735,-0.00852
111,61,-0.19989,0.03132,-0.29134,-0.16744,-0.05254,-0.14735,-0.02009
111,62,-0.20258,0.03817,-0.30779,-0.15836,-0.05523,-0.14735,-0.01101
111,63,-0.21017,0.04768,-0.32187,-0.16795,-0.06282,-0.14735,-0.0206
112,1,-0.01412,0.00549,-0.02589,-0.00874,-0.00607,-0.00805,-0.00069
114,82,-0.30117,0.04638,-0.37733,-0.24455,-0.06565,-0.23552,-0.00903
114,76,-0.31974,0.04491,-0.41037,-0.27808,-0.08422,-0.23552,-0.04256
114,75,-0.29278,0.04497,-0.36016,-0.24486,-0.05726,-0.23552,-0.00934
114,74,-0.33655,0.04453,-0.41157,-0.28347,-0.10103,-0.23552,-0.04795
114,72,-0.34478,0.04007,-0.42326,-0.29954,-0.10926,-0.23552,-0.06402
114,69,-0.30793,0.0421,-0.37168,-0.26002,-0.07241,-0.23552,-0.0245
114,68,-0.2909,0.04,-0.36518,-0.25265,-0.05538,-0.23552,-0.01713
114,84,-0.28783,0.04382,-0.37038,-0.24268,-0.05231,-0.23552,-0.00716
114,55,-0.32443,0.04875,-0.42356,-0.27576,-0.08891,-0.23552,-0.04024
114,54,-0.34477,0.04965,-0.44776,-0.29914,-0.10925,-0.23552,-0.06362
114,51,-0.33028,0.04814,-0.42767,-0.26803,-0.09476,-0.23552,-0.03251
114,49,-0.29001,0.04315,-0.3647,-0.25128,-0.05449,-0.23552,-0.01576
114,64,-0.2959,0.03899,-0.37269,-0.24669,-0.06038,-0.23552,-0.01117
114,86,-0.28839,0.0459,-0.36518,-0.24412,-0.05287,-0.23552,-0.0086
114,87,-0.2742,0.03245,-0.32306,-0.23573,-0.03868,-0.23552,-0.00021
114,47,-0.29704,0.04375,-0.39127,-0.25956,-0.06152,-0.23552,-0.02404
114,85,-0.28067,0.0445,-0.35801,-0.23557,-0.04515,-0.23552,-5e-05
115,2,-0.15201,0.04237,-0.2266,-0.09931,-0.06589,-0.08612,-0.01319
115,1,-0.18621,0.04636,-0.24637,-0.12029,-0.10009,-0.08612,-0.03417
115,57,-0.16603,0.04087,-0.23064,-0.0942,-0.07991,-0.08612,-0.00808
115,50,-0.14659,0.0299,-0.19618,-0.10455,-0.06047,-0.08612,-0.01843
116,95,-0.14785,0.0254,-0.20209,-0.12335,-0.04984,-0.09801,-0.02534
116,94,-0.1729,0.01814,-0.19473,-0.14629,-0.07489,-0.09801,-0.04828
116,93,-0.17165,0.02603,-0.20651,-0.13861,-0.07364,-0.09801,-0.0406
116,84,-0.13971,0.0221,-0.17888,-0.10821,-0.0417,-0.09801,-0.0102
116,91,-0.20391,0.02083,-0.23145,-0.16264,-0.1059,-0.09801,-0.06463
116,90,-0.16224,0.02637,-0.20565,-0.12614,-0.06423,-0.09801,-0.02813
116,89,-0.17329,0.03469,-0.21971,-0.12696,-0.07528,-0.09801,-0.02895
116,87,-0.12723,0.01787,-0.1592,-0.10317,-0.02922,-0.09801,-0.00516
116,86,-0.14969,0.02296,-0.19126,-0.12151,-0.05168,-0.09801,-0.0235
116,85,-0.13434,0.01639,-0.16435,-0.10873,-0.03633,-0.09801,-0.01072
116,83,-0.12906,0.01421,-0.15169,-0.11112,-0.03105,-0.09801,-0.01311
116,82,-0.12418,0.01591,-0.15078,-0.10564,-0.02617,-0.09801,-0.00763
116,92,-0.20494,0.01692,-0.23998,-0.18467,-0.10693,-0.09801,-0.08666
116,126,-0.18713,0.01402,-0.19746,-0.15679,-0.08912,-0.09801,-0.05878
116,130,-0.16198,0.00924,-0.1785,-0.1533,-0.06397,-0.09801,-0.05529
116,129,-0.1687,0.00914,-0.18164,-0.15632,-0.07069,-0.09801,-0.05831
116,128,-0.17673,0.01066,-0.19222,-0.16418,-0.07872,-0.09801,-0.06617
116,127,-0.21533,0.01074,-0.23185,-0.19755,-0.11732,-0.09801,-0.09954
116,125,-0.19221,0.0139,-0.21308,-0.17445,-0.0942,-0.09801,-0.07644
116,124,-0.17709,0.01199,-0.19574,-0.15741,-0.07908,-0.09801,-0.0594
116,123,-0.21902,0.01669,-0.24218,-0.18766,-0.12101,-0.09801,-0.08965
116,122,-0.20306,0.0211,-0.22984,-0.16343,-0.10505,-0.09801,-0.06542
116,121,-0.18871,0.0239,-0.23369,-0.16784,-0.0907,-0.09801,-0.06983
116,120,-0.17373,0.02184,-0.21406,-0.14681,-0.07572,-0.09801,-0.0488
116,119,-0.156,0.01074,-0.17613,-0.14354,-0.05799,-0.09801,-0.04553
116,118,-0.13269,0.01834,-0.15512,-0.10327,-0.03468,-0.09801,-0.00526
116,115,-0.13009,0.01445,-0.14875,-0.10981,-0.03208,-0.09801,-0.0118
116,114,-0.12203,0.01369,-0.13672,-0.10285,-0.02402,-0.09801,-0.00484
116,111,-0.14715,0.01417,-0.16356,-0.12166,-0.04914,-0.09801,-0.02365
117,3,-0.1805,0.02609,-0.23978,-0.13936,-0.04153,-0.13897,-0.00039
118,18,-0.18115,0.01716,-0.22002,-0.16104,-0.04163,-0.13952,-0.02152
118,36,-0.17051,0.02934,-0.2172,-0.14274,-0.03099,-0.13952,-0.00322
120,40,-0.17918,0.01066,-0.1995,-0.16476,-0.01588,-0.1633,-0.00146
120,41,-0.18019,0.00898,-0.19511,-0.16548,-0.01689,-0.1633,-0.00218
120,37,-0.19043,0.01229,-0.22268,-0.16835,-0.02713,-0.1633,-0.00505
120,36,-0.19575,0.01161,-0.2302,-0.17906,-0.03245,-0.1633,-0.01576
120,35,-0.19186,0.01751,-0.23507,-0.16372,-0.02856,-0.1633,-0.00042
121,9,-0.12344,0.0243,-0.16805,-0.08657,-0.06805,-0.05539,-0.03118
121,28,-0.07234,0.01478,-0.09421,-0.05888,-0.01695,-0.05539,-0.00349
121,30,-0.11334,0.02523,-0.14026,-0.06613,-0.05795,-0.05539,-0.01074
121,31,-0.10838,0.02227,-0.15115,-0.0812,-0.05299,-0.05539,-0.02581
122,37,-0.10166,0.01895,-0.12465,-0.07907,-0.06873,-0.03293,-0.04614
124,13,-0.20266,0.03003,-0.28508,-0.17225,-0.03575,-0.16691,-0.00534
125,13,-0.18126,0.03755,-0.25374,-0.1316,-0.05466,-0.1266,-0.005
125,12,-0.18886,0.03377,-0.25757,-0.13514,-0.06226,-0.1266,-0.00854
125,11,-0.1846,0.03337,-0.25413,-0.14229,-0.058,-0.1266,-0.01569
125,10,-0.19024,0.03336,-0.25994,-0.13596,-0.06364,-0.1266,-0.00936
126,119,-0.22039,0.01744,-0.25,-0.2001,-0.02037,-0.20002,-8e-05
126,121,-0.23633,0.02362,-0.29236,-0.20061,-0.03631,-0.20002,-0.00059
126,110,-0.23769,0.02353,-0.28887,-0.20679,-0.03767,-0.20002,-0.00677
126,114,-0.26333,0.02087,-0.29608,-0.22153,-0.06331,-0.20002,-0.02151
126,115,-0.23041,0.02003,-0.26947,-0.20643,-0.03039,-0.20002,-0.00641
126,116,-0.24862,0.01755,-0.28609,-0.22799,-0.0486,-0.20002,-0.02797
126,117,-0.25867,0.01986,-0.29961,-0.21951,-0.05865,-0.20002,-0.01949
126,118,-0.2267,0.01553,-0.25284,-0.20448,-0.02668,-0.20002,-0.00446
126,120,-0.24098,0.01585,-0.28267,-0.21866,-0.04096,-0.20002,-0.01864
126,51,-0.26023,0.03354,-0.32843,-0.20206,-0.06021,-0.20002,-0.00204
127,111,-0.1799,0.04083,-0.24691,-0.13349,-0.06767,-0.11223,-0.02126
127,113,-0.17376,0.0483,-0.26116,-0.11973,-0.06153,-0.11223,-0.0075
127,79,-0.24476,0.04537,-0.33573,-0.19899,-0.13253,-0.11223,-0.08676
127,77,-0.1935,0.04275,-0.26274,-0.12078,-0.08127,-0.11223,-0.00855
127,76,-0.19032,0.0396,-0.25105,-0.12196,-0.07809,-0.11223,-0.00973
127,75,-0.19066,0.04276,-0.25439,-0.12546,-0.07843,-0.11223,-0.01323
127,74,-0.20143,0.04227,-0.27691,-0.14273,-0.0892,-0.11223,-0.0305
127,73,-0.19183,0.02956,-0.24578,-0.15809,-0.0796,-0.11223,-0.04586
127,72,-0.18845,0.03769,-0.25605,-0.13385,-0.07622,-0.11223,-0.02162
127,71,-0.18735,0.03156,-0.24625,-0.14516,-0.07512,-0.11223,-0.03293
127,70,-0.18327,0.03248,-0.24216,-0.14615,-0.07104,-0.11223,-0.03392
127,69,-0.19059,0.03293,-0.25203,-0.14741,-0.07836,-0.11223,-0.03518
127,68,-0.19883,0.03385,-0.2591,-0.15489,-0.0866,-0.11223,-0.04266
129,12,-0.31395,0.04376,-0.38722,-0.25687,-0.07111,-0.24284,-0.01403
129,15,-0.29812,0.04657,-0.37774,-0.25392,-0.05528,-0.24284,-0.01108
129,19,-0.28209,0.03113,-0.35005,-0.25518,-0.03925,-0.24284,-0.01234
130,57,-0.16104,0.01468,-0.19512,-0.13807,-0.10035,-0.06069,-0.07738
130,58,-0.1474,0.01384,-0.17201,-0.12256,-0.08671,-0.06069,-0.06187
130,59,-0.13784,0.01348,-0.16803,-0.11543,-0.07715,-0.06069,-0.05474
131,69,-0.21653,0.01464,-0.23846,-0.18501,-0.03302,-0.18351,-0.0015
132,23,-0.18719,0.03443,-0.25762,-0.14464,-0.04647,-0.14072,-0.00392
132,11,-0.20224,0.04146,-0.28084,-0.14208,-0.06152,-0.14072,-0.00136
132,22,-0.19221,0.03555,-0.26119,-0.15555,-0.05149,-0.14072,-0.01483
134,250,-0.09061,0.03603,-0.16249,-0.05943,-0.03288,-0.05773,-0.0017
134,244,-0.08717,0.01966,-0.12414,-0.05922,-0.02944,-0.05773,-0.00149
134,249,-0.08824,0.03038,-0.15072,-0.05884,-0.03051,-0.05773,-0.00111
134,247,-0.08939,0.02652,-0.14065,-0.06532,-0.03166,-0.05773,-0.00759
134,185,-0.08,0.02285,-0.1282,-0.06036,-0.02227,-0.05773,-0.00263
135,31,-0.18468,0.04139,-0.24589,-0.13265,-0.07576,-0.10892,-0.02373
135,28,-0.20222,0.03568,-0.25365,-0.16577,-0.0933,-0.10892,-0.05685
135,29,-0.22326,0.04286,-0.27635,-0.17134,-0.11434,-0.10892,-0.06242
135,27,-0.19616,0.04028,-0.25439,-0.15433,-0.08724,-0.10892,-0.04541
135,30,-0.21716,0.04052,-0.2754,-0.17332,-0.10824,-0.10892,-0.0644
135,26,-0.19861,0.04201,-0.25237,-0.14079,-0.08969,-0.10892,-0.03187
135,25,-0.19342,0.04104,-0.24687,-0.13365,-0.0845,-0.10892,-0.02473
135,23,-0.17883,0.02986,-0.22721,-0.14121,-0.06991,-0.10892,-0.03229
135,24,-0.17615,0.03206,-0.22791,-0.13859,-0.06723,-0.10892,-0.02967
135,21,-0.16134,0.0309,-0.20588,-0.13198,-0.05242,-0.10892,-0.02306
135,22,-0.18623,0.02302,-0.23025,-0.16371,-0.07731,-0.10892,-0.05479
136,69,-0.19201,0.04203,-0.29443,-0.14245,-0.05159,-0.14042,-0.00203
137,3,-0.15422,0.02555,-0.19942,-0.12475,-0.06873,-0.08549,-0.03926
137,2,-0.12279,0.01978,-0.17444,-0.10358,-0.0373,-0.08549,-0.01809
140,4,-0.29439,0.02686,-0.33642,-0.25383,-0.04405,-0.25034,-0.00349
143,63,-0.10473,0.01157,-0.13311,-0.09079,-0.01632,-0.08841,-0.00238
143,60,-0.15408,0.01622,-0.19675,-0.13892,-0.06567,-0.08841,-0.05051
143,93,-0.10934,0.01098,-0.1341,-0.09792,-0.02093,-0.08841,-0.00951
143,92,-0.11367,0.0094,-0.13356,-0.10217,-0.02526,-0.08841,-0.01376
143,91,-0.1225,0.01113,-0.1452,-0.10844,-0.03409,-0.08841,-0.02003
145,7,-0.11428,0.02107,-0.14949,-0.09727,-0.03485,-0.07943,-0.01784
145,9,-0.1228,0.02718,-0.1695,-0.09802,-0.04337,-0.07943,-0.01859
